Season,Datetime,Div,Country,League,Referee,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,PSH,PSD,PSA,B365H,B365D,B365A,LBH,LBD,LBA,BWH,BWD,BWA
2019/2020,2019-11-24 15:00:00,SP1,Spain,La Liga Primera Division,,Eibar,Alaves,0,2,A,0,0,D,1.87,3.42,4.92,1.85,3.5,4.5,,,,1.87,3.4,4.6
2019/2020,2019-11-24 15:00:00,SP2,Spain,La Liga Segunda Division,,Albacete,Mirandes,1,2,A,1,2,A,2.14,3.12,4.03,2.15,3.1,3.6,,,,2.15,2.9,4.0
2019/2020,2019-11-24 13:00:00,SP1,Spain,La Liga Primera Division,,Osasuna,Ath Bilbao,1,2,A,0,1,A,2.66,3.01,3.11,2.6,3.0,3.0,,,,2.65,2.95,3.0
2019/2020,2019-11-23 15:00:00,SP2,Spain,La Liga Segunda Division,,Vallecano,Zaragoza,0,1,A,0,0,D,1.84,3.49,4.85,1.8,3.5,4.5,,,,1.87,3.4,4.33
2019/2020,2019-11-23 12:00:00,SP1,Spain,La Liga Primera Division,,Leganes,Barcelona,1,2,A,1,0,H,7.11,4.54,1.49,7.0,4.75,1.44,,,,7.5,4.75,1.42
2019/2020,2019-11-22 20:00:00,SP2,Spain,La Liga Segunda Division,,Sp Gijon,Tenerife,0,2,A,0,0,D,1.94,3.24,4.75,1.9,3.2,4.33,,,,1.87,3.1,5.0
2019/2020,2019-11-16 20:00:00,SP2,Spain,La Liga Segunda Division,,Zaragoza,Albacete,0,1,A,0,0,D,1.77,3.47,5.45,1.8,3.4,4.75,,,,1.8,3.4,4.75
2019/2020,2019-11-10 20:00:00,SP1,Spain,La Liga Primera Division,,Betis,Sevilla,1,2,A,1,1,D,3.5,3.53,2.17,3.6,3.4,2.1,,,,3.5,3.3,2.15
2019/2020,2019-11-10 11:00:00,SP2,Spain,La Liga Segunda Division,,La Coruna,Elche,1,3,A,1,1,D,1.81,3.28,5.11,1.75,3.3,5.25,,,,1.8,3.3,5.0
2019/2020,2019-11-09 17:30:00,SP1,Spain,La Liga Primera Division,,Eibar,Real Madrid,0,4,A,0,3,A,5.75,4.17,1.62,5.25,4.33,1.6,,,,5.5,4.1,1.6
2019/2020,2019-11-09 17:00:00,SP2,Spain,La Liga Segunda Division,,Albacete,Lugo,0,1,A,0,0,D,1.82,3.31,5.44,1.8,3.2,5.0,,,,1.83,3.2,5.0
2019/2020,2019-11-09 17:00:00,SP2,Spain,La Liga Segunda Division,,Sp Gijon,Numancia,0,1,A,0,1,A,1.81,3.25,5.68,1.83,3.2,4.75,,,,1.8,3.25,5.0
2019/2020,2019-11-03 20:00:00,SP1,Spain,La Liga Primera Division,,Granada,Sociedad,1,2,A,1,1,D,3.14,3.24,2.49,3.1,3.2,2.45,,,,3.0,3.2,2.5
2019/2020,2019-11-03 17:30:00,SP1,Spain,La Liga Primera Division,,Leganes,Eibar,1,2,A,1,1,D,2.38,3.25,3.31,2.25,3.1,3.5,,,,2.25,3.2,3.4
2019/2020,2019-11-03 17:30:00,SP1,Spain,La Liga Primera Division,,Celta,Getafe,0,1,A,0,1,A,2.64,3.06,3.1,2.5,3.1,3.0,,,,2.55,3.1,2.95
2019/2020,2019-11-03 11:00:00,SP2,Spain,La Liga Segunda Division,,Extremadura UD,Girona,1,3,A,0,2,A,3.42,2.95,2.39,3.6,2.9,2.25,,,,3.25,3.0,2.4
2019/2020,2019-11-02 12:00:00,SP1,Spain,La Liga Primera Division,,Espanol,Valencia,1,2,A,1,0,H,2.78,3.27,2.75,2.7,3.3,2.62,,,,2.75,3.2,2.65
2019/2020,2019-10-30 18:00:00,SP1,Spain,La Liga Primera Division,,Sociedad,Levante,1,2,A,0,2,A,1.52,4.62,6.33,1.5,4.5,6.5,,,,1.5,4.4,6.5
2019/2020,2019-10-27 17:00:00,SP2,Spain,La Liga Segunda Division,,Las Palmas,Fuenlabrada,1,3,A,0,2,A,2.01,2.99,4.59,1.95,3.3,4.0,,,,1.95,3.1,4.5
2019/2020,2019-10-27 15:00:00,SP1,Spain,La Liga Primera Division,,Levante,Espanol,0,1,A,0,1,A,2.21,3.45,3.48,2.1,3.5,3.5,,,,2.1,3.4,3.6
2019/2020,2019-10-27 11:00:00,SP1,Spain,La Liga Primera Division,,Celta,Sociedad,0,1,A,0,0,D,2.9,3.28,2.63,3.0,3.25,2.45,,,,2.8,3.4,2.5
2019/2020,2019-10-26 15:00:00,SP2,Spain,La Liga Segunda Division,,Vallecano,Ponferradina,1,3,A,0,1,A,1.53,4.22,5.99,1.57,3.75,6.0,,,,1.53,4.25,6.0
2019/2020,2019-10-20 20:00:00,SP2,Spain,La Liga Segunda Division,,Zaragoza,Mirandes,1,2,A,0,1,A,1.48,4.1,8.42,1.5,4.0,6.5,,,,1.5,4.0,6.5
2019/2020,2019-10-20 15:00:00,SP1,Spain,La Liga Primera Division,,Espanol,Villarreal,0,1,A,0,1,A,3.09,3.51,2.37,3.0,3.3,2.37,,,,3.1,3.4,2.3
2019/2020,2019-10-20 15:00:00,SP2,Spain,La Liga Segunda Division,,La Coruna,Malaga,0,2,A,0,1,A,1.99,3.29,4.4,2.0,3.25,4.0,,,,1.95,3.25,4.1
2019/2020,2019-10-20 11:00:00,SP2,Spain,La Liga Segunda Division,,Fuenlabrada,Albacete,0,1,A,0,0,D,1.93,3.17,4.96,1.85,3.2,4.75,,,,1.9,3.1,4.75
2019/2020,2019-10-19 19:00:00,SP2,Spain,La Liga Segunda Division,,Extremadura UD,Vallecano,0,3,A,0,1,A,3.24,3.24,2.39,3.1,3.2,2.3,,,,3.1,3.2,2.3
2019/2020,2019-10-19 17:00:00,SP2,Spain,La Liga Segunda Division,,Elche,Sp Gijon,0,1,A,0,1,A,2.46,3.07,3.3,2.37,3.1,3.1,,,,2.55,3.0,3.0
2019/2020,2019-10-19 12:00:00,SP1,Spain,La Liga Primera Division,,Eibar,Barcelona,0,3,A,0,1,A,6.13,4.53,1.54,6.0,4.5,1.5,,,,6.0,4.6,1.5
2019/2020,2019-10-13 17:00:00,SP2,Spain,La Liga Segunda Division,,Albacete,Oviedo,1,2,A,1,0,H,2.32,3.24,3.39,2.2,3.1,3.4,,,,2.3,3.2,3.2
2019/2020,2019-10-13 15:00:00,SP2,Spain,La Liga Segunda Division,,Numancia,Zaragoza,0,1,A,0,0,D,3.08,3.37,2.42,3.2,3.1,2.3,,,,3.2,3.2,2.3
2019/2020,2019-10-12 17:00:00,SP2,Spain,La Liga Segunda Division,,Malaga,Cadiz,1,2,A,0,1,A,5.03,3.34,1.8,4.6,3.3,1.83,,,,4.6,3.1,1.75
2019/2020,2019-10-12 15:00:00,SP2,Spain,La Liga Segunda Division,,Sp Gijon,Alcorcon,1,3,A,0,3,A,1.83,3.41,5.13,1.8,3.25,5.0,,,,1.8,3.2,5.25
2019/2020,2019-10-12 11:00:00,SP2,Spain,La Liga Segunda Division,,Girona,Elche,0,2,A,0,1,A,1.59,3.81,6.7,1.55,3.8,6.5,,,,1.57,3.8,6.25
2019/2020,2019-10-06 19:30:00,SP2,Spain,La Liga Segunda Division,,Santander,Girona,0,3,A,0,1,A,2.58,3.07,3.12,2.45,3.0,3.2,,,,2.4,3.0,3.25
2019/2020,2019-10-06 17:30:00,SP1,Spain,La Liga Primera Division,,Sociedad,Getafe,1,2,A,1,0,H,1.96,3.39,4.5,1.9,3.4,4.33,,,,1.83,3.5,4.6
2019/2020,2019-10-06 15:00:00,SP2,Spain,La Liga Segunda Division,,Zaragoza,Cadiz,0,2,A,0,0,D,2.09,3.36,3.87,2.1,3.0,3.8,,,,2.05,3.25,3.75
2019/2020,2019-10-05 19:30:00,SP2,Spain,La Liga Segunda Division,,Tenerife,Extremadura UD,1,2,A,1,1,D,2.09,3.33,3.9,2.0,3.1,4.2,,,,2.15,3.1,3.7
2019/2020,2019-10-05 15:00:00,SP2,Spain,La Liga Segunda Division,,Lugo,Las Palmas,0,2,A,0,0,D,2.88,3.12,2.72,3.1,2.9,2.55,,,,2.8,2.95,2.75
2019/2020,2019-10-05 12:00:00,SP1,Spain,La Liga Primera Division,,Leganes,Levante,1,2,A,0,1,A,1.99,3.5,4.18,2.0,3.5,3.8,,,,1.91,3.5,4.1
2019/2020,2019-10-04 20:00:00,SP2,Spain,La Liga Segunda Division,,Alcorcon,Albacete,0,1,A,0,0,D,2.01,3.34,4.21,1.95,3.2,4.2,,,,1.95,3.1,4.5
2019/2020,2019-10-02 20:00:00,SP2,Spain,La Liga Segunda Division,,Tenerife,Oviedo,0,1,A,0,1,A,1.98,3.27,4.48,1.9,3.1,4.5,,,,1.91,3.25,4.4
2019/2020,2019-10-02 20:00:00,SP2,Spain,La Liga Segunda Division,,Ponferradina,Las Palmas,0,2,A,0,1,A,2.21,3.32,3.55,2.2,3.1,3.5,,,,2.25,3.1,3.4
2019/2020,2019-09-29 20:00:00,SP2,Spain,La Liga Segunda Division,,Lugo,Tenerife,1,4,A,1,2,A,2.62,3.22,2.92,2.62,3.0,2.87,,,,2.55,3.2,2.8
2019/2020,2019-09-29 15:00:00,SP2,Spain,La Liga Segunda Division,,Almeria,Cadiz,1,2,A,0,0,D,2.36,3.15,3.41,2.25,3.0,3.5,,,,2.3,3.0,3.4
2019/2020,2019-09-29 11:00:00,SP1,Spain,La Liga Primera Division,,Espanol,Valladolid,0,2,A,0,1,A,2.07,3.2,4.28,1.95,3.3,4.2,,,,1.95,3.3,4.25
2019/2020,2019-09-28 17:00:00,SP2,Spain,La Liga Segunda Division,,Alcorcon,Extremadura UD,0,2,A,0,0,D,1.79,3.4,5.39,1.75,3.4,5.0,,,,1.83,3.3,4.75
2019/2020,2019-09-28 15:00:00,SP1,Spain,La Liga Primera Division,,Getafe,Barcelona,0,2,A,0,1,A,4.53,3.44,1.93,4.33,3.4,1.85,,,,4.33,3.6,1.85
2019/2020,2019-09-28 12:00:00,SP1,Spain,La Liga Primera Division,,Ath Bilbao,Valencia,0,1,A,0,1,A,2.15,3.24,3.9,2.2,3.2,3.5,,,,2.2,3.1,3.6
2019/2020,2019-09-25 18:00:00,SP1,Spain,La Liga Primera Division,,Mallorca,Ath Madrid,0,2,A,0,1,A,6.38,3.74,1.65,6.5,3.6,1.61,,,,6.75,3.5,1.62
2019/2020,2019-09-22 20:00:00,SP1,Spain,La Liga Primera Division,,Sevilla,Real Madrid,0,1,A,0,0,D,2.63,3.84,2.57,2.62,3.8,2.45,,,,2.65,3.9,2.4
2019/2020,2019-09-22 19:00:00,SP2,Spain,La Liga Segunda Division,,Tenerife,Fuenlabrada,0,1,A,0,0,D,,,,,,,,,,,,
2019/2020,2019-09-22 19:00:00,SP2,Spain,La Liga Segunda Division,,Extremadura UD,Huesca,0,1,A,0,1,A,3.18,2.98,2.6,2.9,3.0,2.6,,,,,,
2019/2020,2019-09-22 13:00:00,SP1,Spain,La Liga Primera Division,,Espanol,Sociedad,1,3,A,0,2,A,2.97,3.37,2.52,3.0,3.25,2.45,,,,2.95,3.25,2.45
2019/2020,2019-09-18 18:00:00,SP2,Spain,La Liga Segunda Division,,Huesca,Albacete,0,1,A,0,1,A,1.71,3.51,5.88,1.72,3.4,5.25,,,,1.75,3.3,5.0
2019/2020,2019-09-15 15:00:00,SP2,Spain,La Liga Segunda Division,,Oviedo,Elche,0,2,A,0,1,A,1.81,3.75,4.61,1.9,3.1,4.5,,,,1.85,3.4,4.4
2019/2020,2019-09-15 15:00:00,SP1,Spain,La Liga Primera Division,,Celta,Granada,0,2,A,0,1,A,1.83,3.8,4.56,1.83,3.6,4.33,,,,1.85,3.6,4.33
2019/2020,2019-09-15 13:00:00,SP1,Spain,La Liga Primera Division,,Alaves,Sevilla,0,1,A,0,1,A,4.4,3.48,1.95,4.2,3.2,2.0,,,,4.2,3.3,1.95
2019/2020,2019-09-15 11:00:00,SP1,Spain,La Liga Primera Division,,Eibar,Espanol,1,2,A,0,0,D,1.97,3.39,4.42,2.0,3.3,4.0,,,,1.95,3.3,4.25
2019/2020,2019-09-15 11:00:00,SP2,Spain,La Liga Segunda Division,,Albacete,Tenerife,0,4,A,0,2,A,2.47,2.99,3.38,2.3,3.0,3.4,,,,2.3,3.0,3.4
2019/2020,2019-09-14 17:30:00,SP2,Spain,La Liga Segunda Division,,Las Palmas,Almeria,0,3,A,0,1,A,2.46,3.21,3.16,2.45,2.87,3.25,,,,2.5,3.0,3.1
2019/2020,2019-09-14 15:00:00,SP1,Spain,La Liga Primera Division,,Leganes,Villarreal,0,3,A,0,2,A,2.58,3.23,3.02,2.45,3.1,3.2,,,,2.45,3.1,3.1
2019/2020,2019-09-08 17:30:00,SP2,Spain,La Liga Segunda Division,,Alcorcon,Zaragoza,0,3,A,0,2,A,2.67,2.92,3.15,2.5,2.9,3.1,,,,2.45,2.9,3.25
2019/2020,2019-09-07 17:00:00,SP2,Spain,La Liga Segunda Division,,Malaga,Almeria,0,1,A,0,1,A,2.51,3.17,3.12,2.4,3.0,3.2,,,,2.4,2.95,3.25
2019/2020,2019-09-07 15:00:00,SP2,Spain,La Liga Segunda Division,,La Coruna,Albacete,0,1,A,0,0,D,1.74,3.42,5.83,1.66,3.4,6.0,,,,1.67,3.5,5.75
2019/2020,2019-09-06 20:00:00,SP2,Spain,La Liga Segunda Division,,Santander,Cadiz,1,2,A,0,1,A,3.0,2.93,2.78,2.87,2.9,2.7,,,,2.8,2.85,2.85
2019/2020,2019-09-01 18:00:00,SP1,Spain,La Liga Primera Division,,Espanol,Granada,0,3,A,0,1,A,2.13,3.19,4.03,2.05,3.3,4.0,,,,2.1,3.2,3.9
2019/2020,2019-09-01 17:00:00,SP2,Spain,La Liga Segunda Division,,Lugo,Alcorcon,2,4,A,1,2,A,2.45,2.92,3.53,2.25,2.9,3.6,,,,2.3,3.0,3.4
2019/2020,2019-08-25 20:00:00,SP2,Spain,La Liga Segunda Division,,Extremadura UD,Fuenlabrada,1,2,A,0,1,A,2.33,2.93,3.79,2.15,3.1,3.25,,,,2.25,2.9,3.5
2019/2020,2019-08-25 18:00:00,SP1,Spain,La Liga Primera Division,,Leganes,Ath Madrid,0,1,A,0,0,D,5.62,3.31,1.81,4.75,3.4,1.8,,,,4.75,3.3,1.8
2019/2020,2019-08-25 16:00:00,SP1,Spain,La Liga Primera Division,,Mallorca,Sociedad,0,1,A,0,0,D,3.12,3.29,2.47,3.1,3.1,2.4,,,,3.1,3.1,2.35
2019/2020,2019-08-24 19:00:00,SP2,Spain,La Liga Segunda Division,,Alcorcon,Elche,1,2,A,1,0,H,2.12,3.12,4.1,2.0,3.1,4.0,,,,2.1,3.1,3.75
2019/2020,2019-08-24 18:00:00,SP2,Spain,La Liga Segunda Division,,Mirandes,Cadiz,1,2,A,0,0,D,2.88,3.02,2.81,2.7,3.1,2.7,,,,2.7,2.95,2.8
2019/2020,2019-08-23 19:00:00,SP1,Spain,La Liga Primera Division,,Granada,Sevilla,0,1,A,0,0,D,4.07,3.68,1.96,3.6,3.6,1.95,,,,3.9,3.4,1.91
2019/2020,2019-08-18 20:00:00,SP1,Spain,La Liga Primera Division,,Betis,Valladolid,1,2,A,0,0,D,1.63,3.81,6.38,1.66,3.75,5.5,,,,1.65,3.75,5.75
2019/2020,2019-08-18 19:00:00,SP2,Spain,La Liga Segunda Division,,Las Palmas,Huesca,0,1,A,0,0,D,2.37,3.36,3.17,2.25,3.25,3.2,,,,2.3,3.2,3.2
2019/2020,2019-08-18 18:00:00,SP1,Spain,La Liga Primera Division,,Espanol,Sevilla,0,2,A,0,1,A,3.13,3.56,2.33,3.2,3.3,2.3,,,,3.1,3.4,2.3
2019/2020,2019-08-18 17:00:00,SP2,Spain,La Liga Segunda Division,,Numancia,Alcorcon,0,1,A,0,0,D,2.06,3.01,4.58,1.95,3.3,4.0,,,,2.0,3.0,4.4
2019/2020,2019-08-17 20:00:00,SP1,Spain,La Liga Primera Division,,Leganes,Osasuna,0,1,A,0,0,D,2.1,3.21,4.13,2.0,3.2,4.2,,,,2.05,3.25,3.9
2019/2020,2019-08-17 19:00:00,SP2,Spain,La Liga Segunda Division,,Elche,Fuenlabrada,0,2,A,0,2,A,2.02,3.09,4.63,1.9,3.25,4.33,,,,2.0,3.2,4.0
2019/2020,2019-08-17 17:00:00,SP2,Spain,La Liga Segunda Division,,Santander,Malaga,0,1,A,0,0,D,2.89,2.97,2.84,2.87,3.1,2.55,,,,2.95,2.9,2.65
2019/2020,2019-08-17 16:00:00,SP1,Spain,La Liga Primera Division,,Celta,Real Madrid,1,3,A,0,1,A,4.73,4.18,1.72,4.75,4.2,1.65,,,,4.4,4.2,1.72
2018/2019,2019-06-04 00:00:00,SP2,Spain,La Liga Segunda Division,,Albacete,Malaga,1,2,A,0,1,A,2.47,2.83,3.44,2.3,3.0,3.4,,,,2.4,2.8,3.1
2018/2019,2019-06-04 00:00:00,SP2,Spain,La Liga Segunda Division,,Cadiz,Extremadura UD,0,1,A,0,1,A,1.38,4.33,9.07,1.4,4.2,8.5,,,,1.4,3.9,7.75
2018/2019,2019-06-02 00:00:00,SP2,Spain,La Liga Segunda Division,,Reus Deportiu,Sp Gijon,0,1,A,-1,-1,,,,,,,,,,,,,
2018/2019,2019-06-01 00:00:00,SP2,Spain,La Liga Segunda Division,,Alcorcon,Gimnastic,0,1,A,0,1,A,1.99,3.34,4.22,2.0,3.4,3.75,,,,1.87,3.2,3.9
2018/2019,2019-05-31 00:00:00,SP2,Spain,La Liga Segunda Division,,Cordoba,Osasuna,2,3,A,0,2,A,3.67,3.53,2.07,3.8,3.5,1.95,,,,3.4,3.25,2.0
2018/2019,2019-05-25 00:00:00,SP2,Spain,La Liga Segunda Division,,Sp Gijon,Albacete,0,2,A,0,1,A,2.22,3.3,3.38,2.25,3.1,3.4,,,,2.2,3.2,3.4
2018/2019,2019-05-20 00:00:00,SP2,Spain,La Liga Segunda Division,,Albacete,Granada,0,1,A,0,0,D,2.79,2.86,2.94,2.5,3.0,3.0,,,,2.75,3.0,2.75
2018/2019,2019-05-19 00:00:00,SP2,Spain,La Liga Segunda Division,,Reus Deportiu,Malaga,0,1,A,-1,-1,,,,,,,,,,,,,
2018/2019,2019-05-19 00:00:00,SP1,Spain,La Liga Primera Division,,Real Madrid,Betis,0,2,A,0,0,D,1.59,5.09,4.86,1.57,4.75,4.75,,,,1.57,4.75,5.0
2018/2019,2019-05-18 00:00:00,SP2,Spain,La Liga Segunda Division,,Alcorcon,Extremadura UD,0,1,A,0,0,D,2.45,3.25,3.0,2.37,3.1,3.1,,,,2.3,3.2,3.2
2018/2019,2019-05-18 00:00:00,SP1,Spain,La Liga Primera Division,,Valladolid,Valencia,0,2,A,0,1,A,8.05,4.91,1.42,8.0,5.25,1.36,,,,8.0,4.75,1.4
2018/2019,2019-05-12 00:00:00,SP1,Spain,La Liga Primera Division,,Vallecano,Valladolid,1,2,A,0,1,A,4.09,4.09,1.85,4.2,3.8,1.8,,,,4.2,3.9,1.8
2018/2019,2019-05-12 00:00:00,SP1,Spain,La Liga Primera Division,,Leganes,Espanol,0,2,A,0,1,A,2.58,3.32,2.98,2.4,3.5,2.87,,,,2.45,3.25,2.95
2018/2019,2019-05-12 00:00:00,SP1,Spain,La Liga Primera Division,,Girona,Levante,1,2,A,0,0,D,2.27,3.58,3.28,2.15,3.6,3.2,,,,2.25,3.4,3.2
2018/2019,2019-05-12 00:00:00,SP2,Spain,La Liga Segunda Division,,Rayo Majadahonda,Albacete,2,3,A,1,3,A,2.89,3.19,2.57,2.8,3.0,2.7,,,,2.9,2.95,2.65
2018/2019,2019-05-11 00:00:00,SP2,Spain,La Liga Segunda Division,,Extremadura UD,Zaragoza,0,3,A,0,1,A,2.35,3.02,3.42,2.25,3.1,3.4,,,,2.25,3.1,3.4
2018/2019,2019-05-05 00:00:00,SP1,Spain,La Liga Primera Division,,Huesca,Valencia,2,6,A,0,5,A,3.37,3.68,2.18,3.5,3.4,2.1,,,,3.4,3.6,2.1
2018/2019,2019-05-04 00:00:00,SP1,Spain,La Liga Primera Division,,Alaves,Sociedad,0,1,A,0,1,A,2.64,3.3,2.92,2.5,3.25,2.9,,,,2.6,3.1,2.9
2018/2019,2019-05-04 00:00:00,SP2,Spain,La Liga Segunda Division,,Gimnastic,Extremadura UD,0,1,A,0,0,D,2.55,3.07,3.14,2.45,3.1,3.0,,,,2.45,3.1,3.0
2018/2019,2019-05-04 00:00:00,SP2,Spain,La Liga Segunda Division,,Zaragoza,La Coruna,0,1,A,0,0,D,2.55,3.23,2.98,2.37,3.1,3.1,,,,2.55,3.1,2.9
2018/2019,2019-05-03 00:00:00,SP1,Spain,La Liga Primera Division,,Sevilla,Leganes,0,3,A,0,2,A,1.39,5.17,8.22,1.36,5.0,8.5,,,,1.36,5.0,8.75
2018/2019,2019-04-28 00:00:00,SP1,Spain,La Liga Primera Division,,Valencia,Eibar,0,1,A,0,0,D,1.47,5.11,6.51,1.45,4.5,6.5,,,,1.44,4.5,6.5
2018/2019,2019-04-28 00:00:00,SP2,Spain,La Liga Segunda Division,,Reus Deportiu,Alcorcon,0,1,A,-1,-1,,,,,,,,,,,,,
2018/2019,2019-04-28 00:00:00,SP2,Spain,La Liga Segunda Division,,Cordoba,Zaragoza,0,3,A,0,0,D,2.93,3.32,2.54,2.9,3.3,2.4,,,,2.8,3.3,2.45
2018/2019,2019-04-27 00:00:00,SP2,Spain,La Liga Segunda Division,,Almeria,Oviedo,0,1,A,0,0,D,2.25,3.05,3.77,2.2,3.2,3.4,,,,2.15,3.1,3.5
2018/2019,2019-04-27 00:00:00,SP2,Spain,La Liga Segunda Division,,Malaga,Mallorca,0,1,A,0,0,D,2.12,2.95,4.36,2.0,3.25,4.0,,,,2.05,3.0,4.0
2018/2019,2019-04-26 00:00:00,SP2,Spain,La Liga Segunda Division,,Numancia,La Coruna,1,2,A,0,2,A,3.46,3.03,2.39,3.2,3.1,2.37,,,,3.5,3.0,2.2
2018/2019,2019-04-25 00:00:00,SP1,Spain,La Liga Primera Division,,Sociedad,Villarreal,0,1,A,0,0,D,2.5,3.51,2.94,2.5,3.3,2.9,,,,2.4,3.5,2.9
2018/2019,2019-04-24 00:00:00,SP1,Spain,La Liga Primera Division,,Leganes,Ath Bilbao,0,1,A,0,1,A,2.77,3.07,2.96,2.6,3.0,3.0,,,,2.65,3.0,2.95
2018/2019,2019-04-23 00:00:00,SP1,Spain,La Liga Primera Division,,Alaves,Barcelona,0,2,A,0,0,D,7.5,5.06,1.43,7.0,5.25,1.4,,,,7.0,5.0,1.42
2018/2019,2019-04-22 00:00:00,SP2,Spain,La Liga Segunda Division,,Elche,Osasuna,1,2,A,1,0,H,3.01,3.2,2.55,2.75,3.2,2.6,,,,3.0,3.1,2.4
2018/2019,2019-04-21 00:00:00,SP2,Spain,La Liga Segunda Division,,Tenerife,Almeria,1,3,A,0,1,A,2.29,3.07,3.63,2.2,3.0,3.6,,,,2.3,3.0,3.3
2018/2019,2019-04-21 00:00:00,SP2,Spain,La Liga Segunda Division,,La Coruna,Extremadura UD,1,2,A,0,1,A,1.48,4.11,7.77,1.5,3.6,8.5,,,,1.5,3.7,7.75
2018/2019,2019-04-21 00:00:00,SP1,Spain,La Liga Primera Division,,Betis,Valencia,1,2,A,0,1,A,2.98,3.46,2.5,3.0,3.3,2.4,,,,2.85,3.3,2.5
2018/2019,2019-04-20 00:00:00,SP1,Spain,La Liga Primera Division,,Eibar,Ath Madrid,0,1,A,0,0,D,3.21,3.13,2.54,3.2,3.1,2.4,,,,3.2,3.1,2.4
2018/2019,2019-04-20 00:00:00,SP2,Spain,La Liga Segunda Division,,Lugo,Granada,1,2,A,0,1,A,2.91,3.2,2.63,2.75,3.0,2.37,,,,2.85,3.1,2.55
2018/2019,2019-04-19 00:00:00,SP2,Spain,La Liga Segunda Division,,Alcorcon,Malaga,1,4,A,1,2,A,2.95,2.64,3.13,2.7,2.8,3.0,,,,2.65,2.7,3.1
2018/2019,2019-04-14 00:00:00,SP1,Spain,La Liga Primera Division,,Girona,Villarreal,0,1,A,0,1,A,2.52,3.54,2.9,2.5,3.25,2.8,,,,2.55,3.4,2.75
2018/2019,2019-04-14 00:00:00,SP2,Spain,La Liga Segunda Division,,Cordoba,Lugo,0,4,A,0,1,A,2.56,3.11,3.09,2.37,3.1,3.1,,,,2.55,3.0,2.95
2018/2019,2019-04-14 00:00:00,SP2,Spain,La Liga Segunda Division,,Las Palmas,Cadiz,0,3,A,0,0,D,2.2,3.13,3.79,2.05,3.2,3.75,,,,2.25,3.1,3.4
2018/2019,2019-04-14 00:00:00,SP2,Spain,La Liga Segunda Division,,Reus Deportiu,Oviedo,0,1,A,-1,-1,,,,,,,,,,,,,
2018/2019,2019-04-14 00:00:00,SP2,Spain,La Liga Segunda Division,,Zaragoza,Alcorcon,0,2,A,0,1,A,2.13,3.07,4.12,2.0,3.0,4.33,,,,2.15,2.9,4.0
2018/2019,2019-04-13 00:00:00,SP2,Spain,La Liga Segunda Division,,Rayo Majadahonda,Tenerife,1,3,A,1,1,D,2.63,2.88,3.23,2.5,2.87,3.1,,,,2.6,3.0,2.9
2018/2019,2019-04-13 00:00:00,SP2,Spain,La Liga Segunda Division,,Malaga,Extremadura UD,1,2,A,0,1,A,1.59,3.61,7.21,1.53,3.6,7.5,,,,1.65,3.3,6.75
2018/2019,2019-04-07 00:00:00,SP1,Spain,La Liga Primera Division,,Valladolid,Sevilla,0,2,A,0,0,D,3.54,3.62,2.17,3.5,3.4,2.05,,,,3.3,3.5,2.15
2018/2019,2019-04-07 00:00:00,SP2,Spain,La Liga Segunda Division,,Alcorcon,Albacete,0,1,A,0,1,A,2.4,3.12,3.34,2.3,3.0,3.4,,,,2.45,2.85,3.3
2018/2019,2019-04-06 00:00:00,SP2,Spain,La Liga Segunda Division,,La Coruna,Rayo Majadahonda,0,2,A,0,0,D,1.41,4.49,8.39,1.4,4.0,10.0,,,,1.42,4.0,9.5
2018/2019,2019-04-06 00:00:00,SP1,Spain,La Liga Primera Division,,Girona,Espanol,1,2,A,0,0,D,2.52,3.26,3.17,2.5,3.2,3.0,,,,2.55,3.1,3.0
2018/2019,2019-04-05 00:00:00,SP2,Spain,La Liga Segunda Division,,Tenerife,Sp Gijon,0,1,A,0,1,A,2.32,3.1,3.6,2.15,3.2,3.5,,,,2.25,3.0,3.5
2018/2019,2019-03-31 00:00:00,SP1,Spain,La Liga Primera Division,,Sevilla,Valencia,0,1,A,0,1,A,2.09,3.6,3.69,2.05,3.5,3.6,,,,2.05,3.6,3.5
2018/2019,2019-03-31 00:00:00,SP2,Spain,La Liga Segunda Division,,Las Palmas,Elche,0,1,A,0,0,D,1.75,3.51,5.41,1.7,3.25,5.75,,,,1.8,3.25,5.0
2018/2019,2019-03-31 00:00:00,SP2,Spain,La Liga Segunda Division,,Reus Deportiu,Cadiz,0,1,A,-1,-1,,,,,,,,,,,,,
2018/2019,2019-03-30 00:00:00,SP1,Spain,La Liga Primera Division,,Getafe,Leganes,0,2,A,0,0,D,1.97,3.18,4.86,1.95,3.2,4.5,,,,1.95,3.1,4.6
2018/2019,2019-03-30 00:00:00,SP1,Spain,La Liga Primera Division,,Alaves,Ath Madrid,0,4,A,0,2,A,5.49,3.35,1.83,5.5,3.4,1.75,,,,5.5,3.4,1.75
2018/2019,2019-03-29 00:00:00,SP1,Spain,La Liga Primera Division,,Girona,Ath Bilbao,1,2,A,1,0,H,2.94,3.0,2.85,2.87,2.9,2.7,,,,2.85,2.95,2.75
2018/2019,2019-03-24 00:00:00,SP2,Spain,La Liga Segunda Division,,Gimnastic,Malaga,0,1,A,0,0,D,3.85,2.95,2.28,3.75,3.0,2.15,,,,3.7,2.9,2.2
